date,latitude,longitude,depth,mag,place,province
2019-10-04,1.3842,1.256.967,57.93,4.7,"81 km E of Laikit, Laikit II (Dimembe), Indonesia",Sulawesi Utara
2019-10-03,-27.788,1.384.972,25.73,4.7,"238 km W of Abepura, Indonesia",Papua
2019-10-03,-26.608,1.384.083,10,4.3,"247 km W of Abepura, Indonesia",Papua
2019-10-03,-26.521,1.383.374,19.18,4.5,"255 km W of Abepura, Indonesia",Papua
2019-10-03,-26.511,1.383.412,13.26,5.6,"254 km W of Abepura, Indonesia",Papua
2019-10-03,-27.537,1.385.426,29.57,4.4,"233 km W of Abepura, Indonesia",Papua
2019-10-03,-36.295,1.285.003,10,4.7,"35 km ENE of Ambon, Indonesia",Maluku
2019-10-03,1.1215,990.023,106.91,4.4,"41 km SW of Padangsidempuan, Indonesia",Sumatra Utara
2019-10-03,-48.274,1.336.763,33.18,4.6,"135 km NE of Tual, Indonesia",Maluku
2019-10-03,-24.733,1.195.005,35,4.4,"70 km NW of Rantepao, Indonesia",Sulawesi Selatan
2019-10-02,5.1799,948.084,65.39,4.6,"70 km SW of Banda Aceh, Indonesia",Aceh
2019-10-02,-26.611,1.388.727,10,4.9,"195 km W of Abepura, Indonesia",Papua
2019-10-02,-34.719,1.309.546,10,4.5,"226 km E of Amahai, Indonesia",Maluku
2019-10-01,-80.817,1.179.449,10,4.4,"62 km NE of Pototano, Indonesia",Nusa Tenggara Barat
2019-10-01,-48.321,1.305.267,86.29,4.5,"243 km SE of Amahai, Indonesia",Maluku
2019-09-30,-102.021,1.160.185,35.46,4.3,"163 km S of Lembar, Indonesia",Nusa Tenggara Barat
2019-09-30,-81.016,1.200.824,193.46,4.7,"48 km NNE of Labuan Bajo, Indonesia",Nusa Tenggara Timur
2019-09-30,-1.975,1.247.617,70.34,4.3,"167 km S of Tondano, Indonesia",Sulawesi Utara
2019-09-29,2.625,127.064,52.96,4.5,"144 km NW of Tobelo, Indonesia",Maluku Utara
2019-09-29,2.6249,1.271.076,34.82,4.8,"141 km NW of Tobelo, Indonesia",Maluku Utara
2019-09-28,-36.474,1.284.739,10,4.1,"32 km E of Ambon, Indonesia",Maluku
2019-09-28,2.0156,1.282.998,135.3,4.2,"45 km NE of Tobelo, Indonesia",Maluku Utara
2019-09-27,-37.392,1.285.194,10,4.3,"37 km E of Ambon, Indonesia",Maluku
2019-09-27,-37.461,1.283.135,10,4.3,"15 km ESE of Ambon, Indonesia",Maluku
2019-09-27,-73.428,1.058.531,57.52,4.5,"86 km WSW of Pelabuhanratu, Indonesia",Jawa Barat
2019-09-27,-37.379,1.281.372,10,4.1,"6 km SW of Ambon, Indonesia",Maluku
2019-09-27,1.3603,1.263.144,50.99,4.4,"134 km WNW of Ternate, Indonesia",Maluku Utara
2019-09-26,-60.558,1.036.131,35,4.6,"195 km WSW of Bandar Lampung, Indonesia",Lampung
2019-09-26,-3.538,1.283.337,10,4.1,"24 km NE of Ambon, Indonesia",Maluku
2019-09-26,-37.454,1.284.063,10,4.1,"25 km ESE of Ambon, Indonesia",Maluku
2019-09-26,-35.694,1.284.625,10,4,"34 km ENE of Ambon, Indonesia",Maluku
2019-09-26,-36.814,1.284.747,10,4.2,"32 km E of Ambon, Indonesia",Maluku
2019-09-26,-32.233,1.287.491,10,4,"22 km NW of Amahai, Indonesia",Maluku
2019-09-26,-39.185,1.285.608,10,4.3,"48 km ESE of Ambon, Indonesia",Maluku
2019-09-26,-35.076,1.285.343,10,4,"44 km ENE of Ambon, Indonesia",Maluku
2019-09-26,-36.266,1.284.155,10,5.5,"26 km ENE of Ambon, Indonesia",Maluku
2019-09-26,-36.245,1.283.342,10,4.2,"18 km ENE of Ambon, Indonesia",Maluku
2019-09-26,-34.373,1.284.471,10,4.2,"40 km NE of Ambon, Indonesia",Maluku
2019-09-26,-34.382,1.284.487,10,4,"40 km NE of Ambon, Indonesia",Maluku
2019-09-26,-33.969,1.284.207,10,4,"42 km NE of Ambon, Indonesia",Maluku
2019-09-25,-34.528,1.283.699,12.26,6.5,"33 km NE of Ambon, Indonesia",Maluku
2019-09-25,-82.926,1.198.044,180.81,4.6,"24 km NNW of Labuan Bajo, Indonesia",Nusa Tenggara Timur
2019-09-25,-28.572,1.279.265,45.74,4.3,"97 km NNW of Ambon, Indonesia",Maluku
2019-09-25,5.204,1.262.975,46.52,4.4,"124 km WSW of Ternate, Indonesia",Maluku Utara
2019-09-25,-3.068,1.279.226,38.84,4.4,"75 km NNW of Ambon, Indonesia",Maluku
2019-09-24,4.3944,1.284.237,10,4.7,"298 km N of Tobelo, Indonesia",Maluku Utara
2019-09-23,-50.053,1.308.329,51.38,4.2,"223 km WNW of Tual, Indonesia",Maluku
2019-09-22,2.8223,1.224.507,542.47,4.2,"261 km NNW of Gorontalo, Indonesia",Gorontalo
2019-09-22,1.8648,937.817,10,4.5,"296 km WSW of Sinabang, Indonesia",Aceh
2019-09-21,-66.025,1.306.463,104.08,4.3,"256 km WSW of Tual, Indonesia",Maluku
2019-09-21,2.5812,957.326,10,4.3,"72 km W of Sinabang, Indonesia",Aceh
2019-09-21,-64.584,1.304.262,65,5.9,"273 km WSW of Tual, Indonesia",Maluku
2019-09-21,-80.559,1.305.616,10,4.3,"Pulau Pulau Tanimbar, Indonesia",Maluku
2019-09-21,-57.819,1.024.659,27.17,4.6,"212 km SSW of Pagar Alam, Indonesia",Sumatra Selatan
2019-09-20,-10.237,1.285.799,10,4.6,"225 km SSE of Sofifi, Indonesia",Maluku Utara
2019-09-20,-971,1.286.609,10,4.4,"225 km SSE of Sofifi, Indonesia",Maluku Utara
2019-09-20,-8.372,1.166.377,10,4.6,"14 km NNW of Labuan Lombok, Indonesia",Nusa Tenggara Barat
2019-09-20,-9.506,1.286.537,10,5,"222 km SSE of Sofifi, Indonesia",Maluku Utara
2019-09-20,-9.581,1.286.183,10,4.2,"221 km SSE of Sofifi, Indonesia",Maluku Utara
2019-09-20,-70.104,1.061.703,72.17,4.5,"42 km W of Pelabuhanratu, Indonesia",Jawa Barat
2019-09-19,-46.839,1.298.517,162.57,4.3,"181 km SE of Amahai, Indonesia",Maluku
2019-09-19,3.5778,1.272.307,45.77,5,"222 km NNW of Tobelo, Indonesia",Maluku Utara
2019-09-19,-60.534,1.118.968,636.41,5.6,"86 km NE of Lasem, Indonesia",Jawa Tengah
2019-09-19,-60.586,1.118.877,617.56,5.9,"85 km NE of Lasem, Indonesia",Jawa Tengah
2019-09-19,-60.708,1.118.422,610,6.1,"81 km NNE of Lasem, Indonesia",Jawa Tengah
2019-09-19,2.0944,1.254.145,118.99,4.4,"82 km NE of Laikit, Laikit II (Dimembe), Indonesia",Sulawesi Utara
2019-09-19,-79.194,1.223.484,268.59,4.2,"78 km N of Maumere, Indonesia",Nusa Tenggara Timur
2019-09-19,-41.544,1.276.231,238.34,4.4,"80 km SW of Ambon, Indonesia",Maluku
2019-09-18,-5.948,1.279.948,32.49,5.1,"155 km SSE of Sofifi, Indonesia",Maluku Utara
2019-09-17,2.797,1.222.413,148.35,4.5,"95 km WSW of Gorontalo, Indonesia",Gorontalo
2019-09-17,-84.035,1.198.439,150.3,4.4,"11 km NNW of Labuan Bajo, Indonesia",Nusa Tenggara Timur
2019-09-17,4.079,125.508,55.3,4.7,"119 km SSE of Tondano, Indonesia",Sulawesi Utara
2019-09-16,-78.584,1.232.543,252.35,4.4,"142 km NE of Maumere, Indonesia",Nusa Tenggara Timur
2019-09-16,-10.895,1.285.408,10,4.8,"229 km SSE of Sofifi, Indonesia",Maluku Utara
2019-09-16,4.9567,94.95,47.83,4.4,"77 km SSW of Banda Aceh, Indonesia",Aceh
2019-09-15,-2.716,1.387.515,35,4,"209 km W of Abepura, Indonesia",Papua
2019-09-15,1.5133,1.262.638,52.95,4.1,"143 km E of Laikit, Laikit II (Dimembe), Indonesia",Sulawesi Utara
2019-09-14,-95.207,1.200.142,77.31,4.3,"31 km WNW of Waingapu, Indonesia",Nusa Tenggara Timur
2019-09-14,-10.694,1.285.901,10,4.1,"230 km SSE of Sofifi, Indonesia",Maluku Utara
2019-09-14,-9.809,1.285.368,4.45,5.8,"218 km SSE of Sofifi, Indonesia",Maluku Utara
2019-09-14,2.934,1.283.775,115.66,4.2,"139 km NNE of Tobelo, Indonesia",Maluku Utara
2019-09-14,-3.944,140.357,35,4.2,"152 km SSW of Abepura, Indonesia",Papua
2019-09-14,-4.686,1.303.106,73.3,4.3,"214 km SE of Amahai, Indonesia",Maluku
2019-09-14,-3.197,132.376,10,5.1,"138 km ENE of Sorong, Indonesia",Papua Barat
2019-09-14,2.7724,1.274.794,60.54,4.5,"129 km NNW of Tobelo, Indonesia",Maluku Utara
2019-09-13,2.6934,1.271.573,35,4.7,"142 km NW of Tobelo, Indonesia",Maluku Utara
2019-09-13,2.1535,1.286.623,35,4.4,"86 km ENE of Tobelo, Indonesia",Maluku Utara
2019-09-13,2.1409,1.227.437,461.65,4.4,"180 km NNW of Gorontalo, Indonesia",Gorontalo
2019-09-12,8.421,1.274.803,214.88,4.2,"12 km ENE of Ternate, Indonesia",Maluku Utara
2019-09-12,1.6945,1.274.054,131.39,4.3,"Halmahera, Indonesia",Maluku Utara
2019-09-12,1.911,1.282.406,123.17,4.6,"32 km NE of Tobelo, Indonesia",Maluku Utara
2019-09-12,-79.441,117.704,35.56,4.2,"57 km NNE of Pototano, Indonesia",Nusa Tenggara Barat
2019-09-11,-6.537,1.306.142,94.23,4.4,"257 km WSW of Tual, Indonesia",Maluku
2019-09-11,4.0638,1.266.959,35,4.6,"Pulau-Pulau Talaud, Indonesia",Sulawesi Utara
2019-09-10,-91.446,1.134.456,71.59,4.7,"95 km S of Kencong, Indonesia",Jawa Timur
2019-09-09,-73.723,1.229.549,563.49,4,"160 km NNE of Maumere, Indonesia",Nusa Tenggara Timur
2019-09-09,2.424,1.269.049,54.03,4.5,"144 km WNW of Tobelo, Indonesia",Maluku Utara
2019-09-07,-81.167,1.072.296,53.64,4.3,"104 km SSW of Banjar, Indonesia",Jawa Barat
2019-09-07,-28.798,1.384.321,35,4.1,"246 km W of Abepura, Indonesia",Papua
2019-09-06,-178,1.307.625,10,4.7,"110 km NNW of Sorong, Indonesia",Papua Barat
2019-09-06,-1.307,1.305.616,10,5.1,"113 km NW of Sorong, Indonesia",Papua Barat
2019-09-06,2.6907,1.234.477,460.28,4.1,"205 km NW of Manado, Indonesia",Sulawesi Utara
2019-09-06,3.1335,1.269.469,51.28,4.4,"195 km NW of Tobelo, Indonesia",Maluku Utara
2019-09-05,-28.823,1.387.497,35,4.9,"211 km W of Abepura, Indonesia",Papua
2019-09-05,-64.064,1.036.499,35,5.1,"208 km WSW of Bandar Lampung, Indonesia",Lampung
2019-09-05,1.967,985.247,35,4.3,"154 km SSW of Padangsidempuan, Indonesia",Sumatra Utara
2019-09-05,-94.103,107.935,10,4.2,"226 km S of Kawalu, Indonesia",Jawa Barat
2019-09-04,233,1.262.728,49.06,4.8,"138 km WSW of Ternate, Indonesia",Maluku Utara
2019-09-04,2.944,1.261.741,35,5,"145 km WSW of Ternate, Indonesia",Maluku Utara
2019-09-04,-93.884,1.079.787,10,4.6,"223 km S of Kawalu, Indonesia",Jawa Barat
2019-09-04,-81.927,1.199.652,171.4,4.3,"34 km NNE of Labuan Bajo, Indonesia",Nusa Tenggara Timur
2019-09-04,2.1304,1.274.009,73.44,4.2,"80 km WNW of Tobelo, Indonesia",Maluku Utara
2019-09-04,-62.189,1.304.754,131.85,4.5,"260 km WSW of Tual, Indonesia",Maluku
2019-09-04,2.2881,1.268.118,47.51,5,"146 km WNW of Tobelo, Indonesia",Maluku Utara
2019-09-04,-79.768,1.119.504,141.63,4.1,"10 km NNE of Kedungwaru, Indonesia",Jawa Timur
2019-09-03,-62.875,130.804,139.75,4.3,"227 km WSW of Tual, Indonesia",Maluku
2019-09-03,-82.568,1.185.406,154.78,4.5,"30 km NW of Bima, Indonesia",Nusa Tenggara Barat
2019-09-03,1.6488,1.263.669,33.02,4.3,"147 km NW of Ternate, Indonesia",Maluku Utara
2019-09-03,-2.224,1.259.834,35,4.1,"192 km SW of Ternate, Indonesia",Maluku Utara
2019-09-02,-57.418,1.289.232,258.3,4.2,"240 km SSE of Ambon, Indonesia",Maluku
2019-09-02,-6.141,130.197,168.52,4.9,"288 km W of Tual, Indonesia",Maluku
2019-09-02,1.8161,1.267.435,36.36,4.4,"133 km NNW of Ternate, Indonesia",Maluku Utara
2019-09-01,2.1891,966.533,32.16,4.9,"44 km SE of Sinabang, Indonesia",Aceh
2019-09-01,3.566,1.263.246,26.6,4.6,"127 km WSW of Ternate, Indonesia",Maluku Utara
2019-09-01,2.3695,1.266.687,35,4.6,"165 km WNW of Tobelo, Indonesia",Maluku Utara
2019-08-31,-72.878,1.296.302,92.6,4,"Kepulauan Babar, Indonesia",Maluku
2019-08-31,-86.528,119.567,152.1,4.5,"10 km SE of Komodo, Indonesia",Nusa Tenggara Timur
2019-08-30,-74.961,1.303.541,35,4.9,"Pulau Pulau Tanimbar, Indonesia",Maluku
2019-08-29,7.311,1.261.281,45.77,4.6,"139 km W of Ternate, Indonesia",Maluku Utara
2019-08-29,2.5999,1.284.222,227.89,4.4,"106 km NNE of Tobelo, Indonesia",Maluku Utara
2019-08-29,3.841,958.226,52.21,4.2,"47 km SW of Meulaboh, Indonesia",Aceh
2019-08-29,-43.177,1.356.591,10,4.5,"107 km S of Nabire, Indonesia",Papua
2019-08-29,128,1.237.874,123.74,4.5,"99 km SE of Gorontalo, Indonesia",Gorontalo
2019-08-28,-83.132,1.090.341,95.78,4.3,"78 km SSW of Kroya, Indonesia",Jawa Tengah
2019-08-28,1.7241,994.454,158.12,4.1,"42 km NNE of Padangsidempuan, Indonesia",Sumatra Utara
2019-08-27,-45.943,1.239.154,20,4.8,"159 km ENE of Katabu, Indonesia",Bali
2019-08-27,1.2165,1.221.677,51.99,4.6,"124 km NW of Gorontalo, Indonesia",Gorontalo
2019-08-26,-30.188,1.362.307,38.75,4.3,"89 km ENE of Nabire, Indonesia",Papua
2019-08-26,8.232,1.239.249,251.81,4.2,"101 km ENE of Gorontalo, Indonesia",Gorontalo
2019-08-26,-80.522,1.196.251,169.71,4.3,"57 km NNW of Labuan Bajo, Indonesia",Nusa Tenggara Timur
2019-08-26,3.6599,1.270.719,44.19,4.4,"237 km NNW of Tobelo, Indonesia",Maluku Utara
2019-08-26,-1.82,1.206.466,55.05,4.8,"48 km SSW of Poso, Indonesia",Sulawesi Tengah
2019-08-25,2.2444,1.271.124,72.06,4.2,"114 km WNW of Tobelo, Indonesia",Maluku Utara
2019-08-25,-51.116,1.023.497,41.31,4.6,"145 km S of Bengkulu, Indonesia",Bengkulu
2019-08-25,-5.027,1.024.145,45.16,4.4,"136 km S of Bengkulu, Indonesia",Bengkulu
2019-08-25,-79.083,1.089.742,103.77,4.5,"42 km SW of Kroya, Indonesia",Jawa Tengah
2019-08-25,5.781,1.261.839,35,4.4,"135 km W of Ternate, Indonesia",Maluku Utara
2019-08-25,3.0957,1.285.042,132.16,4.1,"160 km NNE of Tobelo, Indonesia",Maluku Utara
2019-08-24,-85.691,1.125.809,79.99,4.1,"43 km SSW of Dampit, Indonesia",Jawa Timur
2019-08-24,1.9989,1.283.275,122.27,4.1,"46 km NE of Tobelo, Indonesia",Maluku Utara
2019-08-23,1.6581,127.226,122.38,4.2,"87 km W of Tobelo, Indonesia",Maluku Utara
2019-08-23,-24.008,1.392.447,35,4.9,"155 km W of Abepura, Indonesia",Papua
2019-08-22,-80.097,1.171.634,10,4.8,"56 km NW of Pototano, Indonesia",Nusa Tenggara Barat
2019-08-22,-76.247,130.244,35,4.2,"Pulau Pulau Tanimbar, Indonesia",Maluku
2019-08-21,4.257,998.268,147.71,4,"101 km NW of Bukittinggi, Indonesia",Sumatra Barat
2019-08-19,1.6605,1.264.335,44.83,4.5,"142 km NW of Ternate, Indonesia",Maluku Utara
2019-08-19,-84.511,1.197.632,144.72,4.3,"14 km WNW of Labuan Bajo, Indonesia",Nusa Tenggara Timur
2019-08-19,1.6849,1.260.305,27.21,4.4,"119 km E of Laikit, Laikit II (Dimembe), Indonesia",Sulawesi Utara
2019-08-19,-25.858,1.389.996,35,4.3,"181 km W of Abepura, Indonesia",Papua
2019-08-19,-8.254,1.283.311,10,4.9,"192 km SSE of Sofifi, Indonesia",Maluku Utara
2019-08-18,-11.733,1.270.761,10,4.3,"217 km SSW of Sofifi, Indonesia",Maluku Utara
2019-08-18,2.6779,974.938,70.57,4.5,"54 km NW of Singkil, Indonesia",Aceh
2019-08-18,-55.143,1.312.846,92.05,4.5,"163 km W of Tual, Indonesia",Maluku
2019-08-17,-67.177,1.089.996,230.74,4.3,"18 km NNE of Bulakamba, Indonesia",Jawa Tengah
2019-08-17,-95.124,1.239.903,94.88,4.5,"25 km ENE of Naisano Dua, Indonesia",Nusa Tenggara Timur
2019-08-17,-34.806,1.015.874,58.51,4.9,"83 km WNW of Bengkulu, Indonesia",Bengkulu
2019-08-17,-94.465,1.207.024,92.72,4.2,"53 km ENE of Waingapu, Indonesia",Nusa Tenggara Timur
2019-08-17,-59.362,1.023.016,10,4.5,"235 km SSW of Pagar Alam, Indonesia",Sumatra Selatan
2019-08-17,-72.625,1.060.319,66.71,4.3,"64 km WSW of Pelabuhanratu, Indonesia",Jawa Barat
2019-08-17,1.5812,1.246.727,231.65,4.2,"22 km WNW of Manado, Indonesia",Sulawesi Utara
2019-08-16,2.8761,1.266.621,65.87,4.9,"196 km NW of Tobelo, Indonesia",Maluku Utara
2019-08-15,-67.124,1.048.617,54.26,4.5,"113 km WSW of Labuan, Indonesia",Banten
2019-08-14,1.9878,1.282.309,117.3,4.6,"37 km NE of Tobelo, Indonesia",Maluku Utara
2019-08-14,4.4871,948.971,39.58,4.6,"126 km SSW of Banda Aceh, Indonesia",Aceh
2019-08-14,-8.509,1.283.574,25.62,4.3,"196 km SSE of Sofifi, Indonesia",Maluku Utara
2019-08-13,-30.402,1.013.029,46.52,5.2,"109 km S of Sungai Penuh, Indonesia",Jambi
2019-08-13,-97.401,1.140.321,43.64,4.9,"148 km SSW of Muncar, Indonesia",Jawa Timur
2019-08-13,-96.244,1.139.544,49.18,4.9,"137 km S of Gambiran Satu, Indonesia",Jawa Tengah
2019-08-13,1.3519,128.231,87.48,4.3,"48 km SSE of Tobelo, Indonesia",Maluku Utara
2019-08-12,-6.081,1.281.139,18.12,4.2,"161 km SSE of Sofifi, Indonesia",Maluku Utara
2019-08-12,-644,1.276.399,35,4.5,"153 km S of Sofifi, Indonesia",Maluku Utara
2019-08-12,-51.215,1.342.517,28.58,4.7,"175 km ENE of Tual, Indonesia",Maluku
2019-08-12,-96.245,1.138.996,35,4.9,"138 km SSW of Gambiran Satu, Indonesia",Jawa Tengah
2019-08-12,-96.019,1.141.901,51.16,4.4,"130 km S of Muncar, Indonesia",Jawa Timur
2019-08-11,-96.418,1.139.469,35,5,"139 km S of Gambiran Satu, Indonesia",Jawa Tengah
2019-08-11,-87.627,114.554,90.24,4.7,"43 km SSE of Muncar, Indonesia",Jawa Timur
2019-08-10,-7.389,99.391,36.69,5.2,"82 km W of Pariaman, Indonesia",Sumatra Barat
2019-08-10,-84.024,1.101.978,95.38,4.5,"50 km S of Bambanglipuro, Indonesia",Yogyakarta
2019-08-10,3.695,1.201.407,567.27,4.6,"144 km NNE of Palu, Indonesia",Sulawesi Tengah
2019-08-10,-55.803,1.295.582,21.22,5.4,"257 km SSE of Amahai, Indonesia",Maluku
2019-08-09,-78.186,118.442,184.86,4.1,"77 km NNW of Bima, Indonesia",Nusa Tenggara Barat
2019-08-09,3.3542,993.032,217.35,4.5,"15 km E of Tebingtinggi, Indonesia",Sumatra Selatan
2019-08-08,1.1551,1.263.421,35,4.7,"122 km WNW of Ternate, Indonesia",Maluku Utara
2019-08-08,-36.634,1.402.883,87.71,4.7,"124 km SSW of Abepura, Indonesia",Papua
2019-08-08,1.3847,1.189.874,19.88,4.7,"217 km NE of Bontang, Indonesia",Kalimantan Timur
2019-08-08,466,1.263.508,18.22,4.2,"120 km WSW of Ternate, Indonesia",Maluku Utara
2019-08-07,-77.664,1.043.107,10,4.5,"227 km SW of Labuan, Indonesia",Banten
2019-08-07,3.605,1.270.286,76.12,4.1,"61 km SW of Ternate, Indonesia",Maluku Utara
2019-08-07,-368,1.238.884,93.85,4.2,"111 km SE of Gorontalo, Indonesia",Gorontalo
2019-08-06,-35.689,1.310.409,10,4.4,"237 km E of Amahai, Indonesia",Maluku
2019-08-06,-6.052,1.278.375,10,4.6,"151 km SSE of Sofifi, Indonesia",Maluku Utara
2019-08-06,-5.325,1.278.289,10,4.5,"143 km SSE of Sofifi, Indonesia",Maluku Utara
2019-08-06,2.1492,1.265.617,35,5.2,"167 km WNW of Tobelo, Indonesia",Maluku Utara
2019-08-06,-74.866,1.300.447,35,4.2,"Pulau Pulau Tanimbar, Indonesia",Maluku
2019-08-05,2.4736,1.283.625,35,4.4,"91 km NNE of Tobelo, Indonesia",Maluku Utara
2019-08-05,-26.995,1.288.776,10,4.3,"70 km N of Amahai, Indonesia",Maluku
2019-08-05,-76.876,1.193.707,267.41,4.4,"100 km N of Komodo, Indonesia",Nusa Tenggara Timur
2019-08-05,-79.177,1.202.506,211.14,4.3,"75 km NNE of Labuan Bajo, Indonesia",Nusa Tenggara Timur
2019-08-05,-60.251,1.022.358,10,5,"246 km S of Bengkulu, Indonesia",Bengkulu
2019-08-05,1.8203,1.274.622,116.52,4.7,"61 km W of Tobelo, Indonesia",Maluku Utara
2019-08-05,-26.894,998.556,10,4.7,"184 km WSW of Sungai Penuh, Indonesia",Jambi
2019-08-04,-2.732,1.229.363,100.67,4.6,"76 km NNE of Luwuk, Indonesia",Sulawesi Tengah
2019-08-04,3.485,1.222.377,163.73,4.4,"94 km WSW of Gorontalo, Indonesia",Gorontalo
2019-08-04,-3.443,1.400.069,10,4.3,"116 km SW of Abepura, Indonesia",Papua
2019-08-03,-80.448,1.069.644,35,4.3,"107 km SSW of Banjar, Indonesia",Jawa Barat
2019-08-03,-30.748,1.300.412,10,4.2,"128 km ENE of Amahai, Indonesia",Maluku
2019-08-03,2.0826,99.245,155.08,4,"56 km W of Bandar, Indonesia",Lampung
2019-08-03,-67.575,1.050.147,71.36,4.2,"99 km WSW of Labuan, Indonesia",Banten
2019-08-03,1.3559,1.274.236,169.56,4.4,"62 km N of Ternate, Indonesia",Maluku Utara
2019-08-03,-26.387,1.385.319,10,4.6,"233 km W of Abepura, Indonesia",Papua
2019-08-03,-99.044,1.080.452,10,4.4,"279 km S of Kawalu, Indonesia",Jawa Barat
2019-08-02,-70.053,1.066.077,88.01,4.4,"6 km ESE of Pelabuhanratu, Indonesia",Jawa Barat
2019-08-02,-61.537,1.286.222,323.51,4.4,"276 km S of Ambon, Indonesia",Maluku
2019-08-02,-72.822,1.047.907,49,6.9,"152 km SW of Labuan, Indonesia",Banten
2019-08-02,-7.777,1.231.308,256.81,4.4,"137 km NE of Maumere, Indonesia",Nusa Tenggara Timur
2019-08-01,1.1089,1.217.875,37.69,5,"155 km WNW of Gorontalo, Indonesia",Gorontalo
2019-08-01,-82.793,114.087,149.45,4.4,"11 km NW of Genteng, Indonesia",Jawa Barat
2019-08-01,-78.915,1.230.187,242.49,4.1,"120 km NE of Maumere, Indonesia",Nusa Tenggara Timur
2019-07-31,-7.631,1.329.448,35,4,"125 km W of Manokwari, Indonesia",Papua Barat
2019-07-31,-7.656,1.332.522,41.78,5.2,"91 km W of Manokwari, Indonesia",Papua Barat
2019-07-31,-5.942,1.275.405,20.04,4.4,"147 km S of Sofifi, Indonesia",Maluku Utara
2019-07-31,4.8983,960.923,10,4.4,"41 km SSW of Reuleuet, Indonesia",Aceh
2019-07-30,-70.201,1.293.051,170.17,4.1,"Kepulauan Babar, Indonesia",Maluku
2019-07-30,3.377,1.262.229,35,4.2,"138 km WSW of Ternate, Indonesia",Maluku Utara
2019-07-30,-29.918,1.293.697,19.82,4.9,"63 km NE of Amahai, Indonesia",Maluku
2019-07-30,2.8933,1.272.238,35,4.5,"155 km NW of Tobelo, Indonesia",Maluku Utara
2019-07-30,-92.757,1.218.161,60.67,4.2,"50 km SSE of Ende, Indonesia",Nusa Tenggara Timur
2019-07-30,8.979,1.264.873,35,4.4,"100 km W of Ternate, Indonesia",Maluku Utara
2019-07-30,2.5373,989.279,147.32,4.4,"13 km S of Parapat, Indonesia",Jawa Barat
2019-07-29,1.193,1.205.759,35,4,"245 km NNE of Palu, Indonesia",Sulawesi Tengah
2019-07-29,2.754,975.774,10,4.2,"210 km SW of Sibolga, Indonesia",Sumatra Utara
2019-07-29,-97.714,1.180.015,35,5,"145 km SSW of Dompu, Indonesia",Nusa Tenggara Barat
2019-07-29,-27.267,1.002.171,35,5.1,"150 km WSW of Sungai Penuh, Indonesia",Jambi
2019-07-28,-87.333,1.145.164,98.66,4.4,"38 km SSE of Muncar, Indonesia",Jawa Timur
2019-07-28,-69.777,1.061.423,58.47,5.1,"45 km W of Pelabuhanratu, Indonesia",Jawa Barat
2019-07-28,-76.811,1.051.944,35,4.3,"160 km SSW of Labuan, Indonesia",Banten
2019-07-28,-74.222,1.286.928,131.95,4.3,"Kepulauan Barat Daya, Indonesia",Maluku
2019-07-28,-87.722,1.119.764,77.82,4.4,"72 km S of Boyolangu, Indonesia",Jawa Timur
2019-07-27,-102.216,1.231.884,61.38,4.7,"46 km W of Kupang, Indonesia",Nusa Tenggara Timur
2019-07-27,-7.748,1.277.043,10,4.1,"167 km S of Sofifi, Indonesia",Maluku Utara
2019-07-27,-7.402,1.280.476,28.33,4.3,"172 km SSE of Sofifi, Indonesia",Maluku Utara
2019-07-27,-62,1.258.187,41.34,4.6,"176 km SE of Tondano, Indonesia",Sulawesi Utara
2019-07-27,-82.439,1.084.688,68.45,4.6,"91 km SSW of Sidareja, Indonesia",Jawa Tengah
2019-07-27,8.615,1.257.026,10,4.2,"100 km ESE of Tondano, Indonesia",Sulawesi Utara
2019-07-27,8.707,1.259.496,10,4.4,"125 km ESE of Tondano, Indonesia",Sulawesi Utara
2019-07-26,-74.558,121.054,578.11,4.9,"143 km NNE of Ruteng, Indonesia",Nusa Tenggara Timur
2019-07-26,1.5966,965.346,10,4.5,"99 km S of Sinabang, Indonesia",Aceh
2019-07-26,-29.973,1.194.001,10,4.5,"48 km N of Polewali, Indonesia",Sulawesi Barat
2019-07-26,-6.613,127.626,10,4.3,"154 km S of Sofifi, Indonesia",Maluku Utara
2019-07-26,-7.475,1.278.413,10,3.9,"167 km S of Sofifi, Indonesia",Maluku Utara
2019-07-26,-31.881,1.038.936,345.27,4,"46 km NW of Prabumulih, Indonesia",Sumatra Selatan
2019-07-25,5.045,1.262.656,21.35,4.2,"128 km WSW of Ternate, Indonesia",Maluku Utara
2019-07-25,-2.858,1.383.704,58.07,4.4,"253 km W of Abepura, Indonesia",Papua
2019-07-24,2.6286,122.461,508.56,4.4,"240 km NNW of Gorontalo, Indonesia",Gorontalo
2019-07-24,-7.774,1.002.324,100.64,4,"21 km SE of Pariaman, Indonesia",Sumatra Barat
2019-07-24,-20.332,1.226.636,10,4.3,"120 km S of Luwuk, Indonesia",Sulawesi Tengah
2019-07-24,-85.946,1.143.134,102.51,5,"17 km S of Muncar, Indonesia",Jawa Timur
2019-07-23,5.824,1.261.749,10,4.5,"136 km W of Ternate, Indonesia",Maluku Utara
2019-07-23,-4.067,985.778,40.32,4.4,"173 km W of Pariaman, Indonesia",Sumatra Barat
2019-07-23,-35.774,1.311.496,35,4.6,"249 km E of Amahai, Indonesia",Maluku
2019-07-23,-20.229,1.290.064,35,4.7,"145 km N of Amahai, Indonesia",Maluku
